"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"520",190,0.9999999,3.28597146115215,0.00602218631328864,0.2,0.00900819745968832,1.64792001744225e-08,0.9999999,3.2859715005396,4.67062713513521e-18
"521",190,0.9999999,3.28597146115215,0.00602218631328864,0.3,0.00900819745968832,2.19229833340216e-06,0.9999999,3.2859715005396,4.67062713513521e-18
"522",190,0.9999999,3.28597146115215,0.00602218631328864,0.4,0.00900819745968832,5.79555331134496e-05,0.9999999,3.2859715005396,4.67062713513521e-18
"523",190,0.9999999,3.28597146115215,0.00602218631328864,0.5,0.00900819745968832,0.000597973225240735,0.9999999,3.2859715005396,4.67062713513521e-18
"524",190,0.9999999,3.28597146115215,0.00602218631328864,0.6,0.189712638501036,0.0664424150696129,0.9999999,3.2859715005396,4.67062713513521e-18
"525",190,0.9999999,3.28597146115215,0.00602218631328864,0.7,0.345013962706062,0.35610793040009,0.9999999,3.2859715005396,4.67062713513521e-18
"526",190,0.9999999,3.28597146115215,0.00602218631328864,0.8,0.332582650211693,0.523905844553889,0.9999999,3.2859715005396,4.67062713513521e-18
"527",190,0.9999999,3.28597146115215,0.00602218631328864,0.9,0.0696333663633907,0.0528856724378399,0.9999999,3.2859715005396,4.67062713513521e-18
"528",190,0.9999999,3.28597146115215,0.00602218631328864,1,0.00900819745968832,0,0.9999999,3.2859715005396,4.67062713513521e-18
"529",192,0.242374775209303,0.114829427318728,0.0757317690129806,0,0.155045045045045,0,0.242372694238851,0.114830947874843,4.70583753245553e-13
"530",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.1,0.00963963963963964,0.0494414993347145,0.242372694238851,0.114830947874843,4.70583753245553e-13
"531",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.2,0.0888288288288288,0.0851389824439062,0.242372694238851,0.114830947874843,4.70583753245553e-13
"532",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.3,0.0209009009009009,0.082612118779208,0.242372694238851,0.114830947874843,4.70583753245553e-13
"533",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.4,0.0507207207207207,0.10168233884687,0.242372694238851,0.114830947874843,4.70583753245553e-13
"534",192,0.242374775209303,0.114829427318728,0.0757317690129806,0.5,0.163333333333333,0.147421107551609,0.242372694238851,0.114830947874843,4.70583753245553e-13
