"","pID","beta","gamma","value","seenRed","seenBlue","x","prior","genpost","infbeta","infgamma","infvalue"
"36",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.2,0.01,1.00380574293322e-08,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"37",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.3,0.0118018018018018,6.6166918463388e-06,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"38",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.4,0.0113513513513513,0.000494836409540375,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"39",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.5,0.0102702702702703,0.0103398787765605,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"40",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.6,0.0599099099099099,0.0861790187339962,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"41",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.7,0.364594594594595,0.31880042819708,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"42",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.8,0.418918918918919,0.460759086646367,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"43",111,1e-07,0.978924174143303,0.0074873364910758,18,5,0.9,0.0771171171171171,0.123420124506464,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"44",111,1e-07,0.978924174143303,0.0074873364910758,18,5,1,0.00936936936936937,0,0.000205980994481774,0.978416964884299,6.57732070609404e-10
"45",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0,0.0288288288288288,0,0.018522117620283,2.51504580141502,7.64708713697466e-10
"46",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.1,0.0288288288288288,2.66129074464488e-23,0.018522117620283,2.51504580141502,7.64708713697466e-10
"47",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.2,0.0288288288288288,1.3470054628206e-14,0.018522117620283,2.51504580141502,7.64708713697466e-10
"48",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.3,0.0288288288288288,1.02125574062327e-09,0.018522117620283,2.51504580141502,7.64708713697466e-10
"49",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.4,0.0288288288288288,1.89060419914573e-06,0.018522117620283,2.51504580141502,7.64708713697466e-10
"50",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.5,0.0288288288288288,0.000402992330676462,0.018522117620283,2.51504580141502,7.64708713697466e-10
"51",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.6,0.0288288288288288,0.0183984069048433,0.018522117620283,2.51504580141502,7.64708713697466e-10
"52",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.7,0.184954954954955,0.227431086870786,0.018522117620283,2.51504580141502,7.64708713697466e-10
"53",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.8,0.555585585585586,0.644840602403332,0.018522117620283,2.51504580141502,7.64708713697466e-10
"54",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,0.9,0.0288288288288288,0.108925019864894,0.018522117620283,2.51504580141502,7.64708713697466e-10
"55",112,0.0183476379381728,2.51648531111602,0.0210032730826656,12,3,1,0.0288288288288288,0,0.018522117620283,2.51504580141502,7.64708713697466e-10
"56",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0,0.0096387712818665,0,0.140801604965665,1e-07,2.29179571223177e-15
"57",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.1,0.070894514007747,0.104737030031928,0.140801604965665,1e-07,2.29179571223177e-15
"58",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.2,0.15665255382398,0.119093647178992,0.140801604965665,1e-07,2.29179571223177e-15
"59",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.3,0.141789028015494,0.116605402092963,0.140801604965665,1e-07,2.29179571223177e-15
"60",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.4,0.0096387712818665,0.0944824126319852,0.140801604965665,1e-07,2.29179571223177e-15
"61",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.5,0.152959192865508,0.118475408880118,0.140801604965665,1e-07,2.29179571223177e-15
"62",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.6,0.325556256193136,0.147369551112457,0.140801604965665,1e-07,2.29179571223177e-15
"63",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.7,0.0280154940996307,0.0975588487083208,0.140801604965665,1e-07,2.29179571223177e-15
"64",113,0.140801456975139,1e-07,0.0742527038491058,6,1,0.8,0.0653094315827403,0.103802157291662,0.140801604965665,1e-07,2.29179571223177e-15
