"","n","a","b","gamma","beta","subn","id","x","prior","posterior","infbeta","infgamma","value"
"4774",5,4,4,1,0.99,74,434,1,9.99660115560709e-06,0,0.990002120459727,1.00000202410342,2.93794470792145e-13
"4775",5,4,4,5,0.99,75,435,0,9.99660115560709e-06,0,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4776",5,4,4,5,0.99,75,435,0.1,0.0102125277405682,1.17149258043272e-16,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4777",5,4,4,5,0.99,75,435,0.2,0.0573345062678689,3.5675253301945e-10,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4778",5,4,4,5,0.99,75,435,0.3,0.129619929224064,1.36349479886391e-06,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4779",5,4,4,5,0.99,75,435,0.4,0.193480216726313,0.00029624397623215,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4780",5,4,4,5,0.99,75,435,0.5,0.218685646880061,0.0116651615939799,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4781",5,4,4,5,0.99,75,435,0.6,0.193480216726313,0.129723427254191,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4782",5,4,4,5,0.99,75,435,0.7,0.129619929224064,0.451133694440545,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4783",5,4,4,5,0.99,75,435,0.8,0.0573345062678689,0.383060115520923,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4784",5,4,4,5,0.99,75,435,0.9,0.0102125277405682,0.0241199933625775,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4785",5,4,4,5,0.99,75,435,1,9.99660115560709e-06,0,0.990000047698965,5.00000577730069,1.45012076524482e-13
"4786",5,4,4,10,0.99,76,436,0,9.99660115560709e-06,0,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4787",5,4,4,10,0.99,76,436,0.1,0.0102125277405682,2.92347305580179e-31,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4788",5,4,4,10,0.99,76,436,0.2,0.0573345062678689,5.1804074536269e-19,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4789",5,4,4,10,0.99,76,436,0.3,0.129619929224064,3.37688122953482e-12,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4790",5,4,4,10,0.99,76,436,0.4,0.193480216726313,1.07041605078515e-07,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4791",5,4,4,10,0.99,76,436,0.5,0.218685646880061,0.000146922352528106,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4792",5,4,4,10,0.99,76,436,0.6,0.193480216726313,0.0205253411557933,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4793",5,4,4,10,0.99,76,436,0.7,0.129619929224064,0.369674372953311,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4794",5,4,4,10,0.99,76,436,0.8,0.0573345062678689,0.597260315591203,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4795",5,4,4,10,0.99,76,436,0.9,0.0102125277405682,0.0123929409021823,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4796",5,4,4,10,0.99,76,436,1,9.99660115560709e-06,0,0.989983284700019,9.99986608461997,8.32892014202981e-12
"4797",5,4,4,20,0.99,77,437,0,9.99660115560709e-06,0,0.989872150536758,19.9991486478529,6.480460660195e-12
"4798",5,4,4,20,0.99,77,437,0.1,0.0102125277405682,1.06844885871898e-60,0.989872150536758,19.9991486478529,6.480460660195e-12
"4799",5,4,4,20,0.99,77,437,0.2,0.0573345062678689,6.41051861509155e-37,0.989872150536758,19.9991486478529,6.480460660195e-12
"4800",5,4,4,20,0.99,77,437,0.3,0.129619929224064,1.2155586680068e-23,0.989872150536758,19.9991486478529,6.480460660195e-12
"4801",5,4,4,20,0.99,77,437,0.4,0.193480216726313,8.20151945109205e-15,0.989872150536758,19.9991486478529,6.480460660195e-12
"4802",5,4,4,20,0.99,77,437,0.5,0.218685646880061,1.36778438080256e-08,0.989872150536758,19.9991486478529,6.480460660195e-12
"4803",5,4,4,20,0.99,77,437,0.6,0.193480216726313,0.000301557311368794,0.989872150536758,19.9991486478529,6.480460660195e-12
"4804",5,4,4,20,0.99,77,437,0.7,0.129619929224064,0.145674334338731,0.989872150536758,19.9991486478529,6.480460660195e-12
"4805",5,4,4,20,0.99,77,437,0.8,0.0573345062678689,0.852104081067998,0.989872150536758,19.9991486478529,6.480460660195e-12
"4806",5,4,4,20,0.99,77,437,0.9,0.0102125277405682,0.00192001360404981,0.989872150536758,19.9991486478529,6.480460660195e-12
"4807",5,4,4,20,0.99,77,437,1,9.99660115560709e-06,0,0.989872150536758,19.9991486478529,6.480460660195e-12
"4808",5,4,4,30,0.99,78,438,0,9.99660115560709e-06,0,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4809",5,4,4,30,0.99,78,438,0.1,0.0102125277405682,3.06652062231791e-90,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4810",5,4,4,30,0.99,78,438,0.2,0.0573345062678689,6.22959650286642e-55,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4811",5,4,4,30,0.99,78,438,0.3,0.129619929224064,3.4361615137433e-35,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4812",5,4,4,30,0.99,78,438,0.4,0.193480216726313,4.93484517733813e-22,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4813",5,4,4,30,0.99,78,438,0.5,0.218685646880061,9.99965260657269e-13,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4814",5,4,4,30,0.99,78,438,0.6,0.193480216726313,3.47925970201462e-06,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4815",5,4,4,30,0.99,78,438,0.7,0.129619929224064,0.0450800351269186,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4816",5,4,4,30,0.99,78,438,0.8,0.0573345062678689,0.954682886203643,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4817",5,4,4,30,0.99,78,438,0.9,0.0102125277405682,0.000233599408736135,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4818",5,4,4,30,0.99,78,438,1,9.99660115560709e-06,0,0.98610902586811,29.9731781245698,1.24130796037568e-10
"4819",5,4,4,40,0.99,79,439,0,9.99660115560709e-06,0,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4820",5,4,4,40,0.99,79,439,0.1,0.0102125277405682,8.12219385553554e-120,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4821",5,4,4,40,0.99,79,439,0.2,0.0573345062678689,5.58678529110329e-73,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4822",5,4,4,40,0.99,79,439,0.3,0.129619929224064,8.96409653624154e-47,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4823",5,4,4,40,0.99,79,439,0.4,0.193480216726313,2.74023655526095e-29,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4824",5,4,4,40,0.99,79,439,0.5,0.218685646880061,6.74663936723656e-17,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4825",5,4,4,40,0.99,79,439,0.6,0.193480216726313,3.70458140335671e-08,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4826",5,4,4,40,0.99,79,439,0.7,0.129619929224064,0.0128742150787422,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4827",5,4,4,40,0.99,79,439,0.8,0.0573345062678689,0.987099519313278,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4828",5,4,4,40,0.99,79,439,0.9,0.0102125277405682,2.62285621654001e-05,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4829",5,4,4,40,0.99,79,439,1,9.99660115560709e-06,0,0.901793034608521,39.4046096187035,7.33050008777657e-10
"4830",5,4,4,50,0.99,80,440,0,9.99660115560709e-06,0,1e-07,43.7913083782372,4.84645847820692e-09
"4831",5,4,4,50,0.99,80,440,0.1,0.0102125277405682,2.10026995194587e-149,1e-07,43.7913083782372,4.84645847820692e-09
"4832",5,4,4,50,0.99,80,440,0.2,0.0573345062678689,4.89145825471843e-91,1e-07,43.7913083782372,4.84645847820692e-09
"4833",5,4,4,50,0.99,80,440,0.3,0.129619929224064,2.2830414043164e-58,1e-07,43.7913083782372,4.84645847820692e-09
"4834",5,4,4,50,0.99,80,440,0.4,0.193480216726313,1.48551446989991e-36,1e-07,43.7913083782372,4.84645847820692e-09
"4835",5,4,4,50,0.99,80,440,0.5,0.218685646880061,4.44390111844505e-21,1e-07,43.7913083782372,4.84645847820692e-09
"4836",5,4,4,50,0.99,80,440,0.6,0.193480216726313,3.85093106841164e-10,1e-07,43.7913083782372,4.84645847820692e-09
"4837",5,4,4,50,0.99,80,440,0.7,0.129619929224064,0.00358948036434608,1e-07,43.7913083782372,4.84645847820692e-09
"4838",5,4,4,50,0.99,80,440,0.8,0.0573345062678689,0.996407644159959,1e-07,43.7913083782372,4.84645847820692e-09
"4839",5,4,4,50,0.99,80,440,0.9,0.0102125277405682,2.87509060144175e-06,1e-07,43.7913083782372,4.84645847820692e-09
"4840",5,4,4,50,0.99,80,440,1,9.99660115560709e-06,0,1e-07,43.7913083782372,4.84645847820692e-09
"4841",5,4,4,0.01,0.999,81,441,0,9.99660115560709e-06,0,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4842",5,4,4,0.01,0.999,81,441,0.1,0.0102125277405682,0.00974198009817272,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4843",5,4,4,0.01,0.999,81,441,0.2,0.0573345062678689,0.0557565376720677,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4844",5,4,4,0.01,0.999,81,441,0.3,0.129619929224064,0.127829551694763,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4845",5,4,4,0.01,0.999,81,441,0.4,0.193480216726313,0.192674196547974,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4846",5,4,4,0.01,0.999,81,441,0.5,0.218685646880061,0.219314995138925,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4847",5,4,4,0.01,0.999,81,441,0.6,0.193480216726313,0.195032188644452,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4848",5,4,4,0.01,0.999,81,441,0.7,0.129619929224064,0.131120491767448,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4849",5,4,4,0.01,0.999,81,441,0.8,0.0573345062678689,0.0581242814661787,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4850",5,4,4,0.01,0.999,81,441,0.9,0.0102125277405682,0.0104057769700194,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4851",5,4,4,0.01,0.999,81,441,1,9.99660115560709e-06,0,0.999000800539545,0.00999832493762829,3.23399129525941e-13
"4852",5,4,4,0.1,0.999,82,442,0,9.99660115560709e-06,0,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4853",5,4,4,0.1,0.999,82,442,0.1,0.0102125277405682,0.0058882381968435,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4854",5,4,4,0.1,0.999,82,442,0.2,0.0573345062678689,0.0427957853950204,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4855",5,4,4,0.1,0.999,82,442,0.3,0.129619929224064,0.112178608210292,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4856",5,4,4,0.1,0.999,82,442,0.4,0.193480216726313,0.184950313750691,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4857",5,4,4,0.1,0.999,82,442,0.5,0.218685646880061,0.224419781305809,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4858",5,4,4,0.1,0.999,82,442,0.6,0.193480216726313,0.208873070046127,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4859",5,4,4,0.1,0.999,82,442,0.7,0.129619929224064,0.144644885836742,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4860",5,4,4,0.1,0.999,82,442,0.8,0.0573345062678689,0.0648662809000561,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4861",5,4,4,0.1,0.999,82,442,0.9,0.0102125277405682,0.0113830363584192,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4862",5,4,4,0.1,0.999,82,442,1,9.99660115560709e-06,0,0.999000273001811,0.100000381150297,1.95650699023666e-14
"4863",5,4,4,0.5,0.999,83,443,0,9.99660115560709e-06,0,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4864",5,4,4,0.5,0.999,83,443,0.1,0.0102125277405682,0.000566506025346388,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4865",5,4,4,0.5,0.999,83,443,0.2,0.0573345062678689,0.0119071314553272,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4866",5,4,4,0.5,0.999,83,443,0.3,0.129619929224064,0.0566063862486282,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4867",5,4,4,0.5,0.999,83,443,0.4,0.193480216726313,0.139038065967503,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4868",5,4,4,0.5,0.999,83,443,0.5,0.218685646880061,0.224142031019398,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4869",5,4,4,0.5,0.999,83,443,0.6,0.193480216726313,0.255429237332857,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4870",5,4,4,0.5,0.999,83,443,0.7,0.129619929224064,0.201757927623969,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4871",5,4,4,0.5,0.999,83,443,0.8,0.0573345062678689,0.0952570516426178,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4872",5,4,4,0.5,0.999,83,443,0.9,0.0102125277405682,0.0152956626843525,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4873",5,4,4,0.5,0.999,83,443,1,9.99660115560709e-06,0,0.99899767445145,0.500002351586583,5.98755217367058e-13
"4874",5,4,4,1,0.999,84,444,0,9.99660115560709e-06,0,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4875",5,4,4,1,0.999,84,444,0.1,0.0102125277405682,2.62116705262379e-05,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4876",5,4,4,1,0.999,84,444,0.2,0.0573345062678689,0.00207769141541849,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4877",5,4,4,1,0.999,84,444,0.3,0.129619929224064,0.0207886301179125,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4878",5,4,4,1,0.999,84,444,0.4,0.193480216726313,0.0840423597709548,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4879",5,4,4,1,0.999,84,444,0.5,0.218685646880061,0.193248986973953,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4880",5,4,4,1,0.999,84,444,0.6,0.193480216726313,0.283642964226972,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4881",5,4,4,1,0.999,84,444,0.7,0.129619929224064,0.264092597423852,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4882",5,4,4,1,0.999,84,444,0.8,0.0573345062678689,0.132972250586783,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4883",5,4,4,1,0.999,84,444,0.9,0.0102125277405682,0.0191083078136274,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4884",5,4,4,1,0.999,84,444,1,9.99660115560709e-06,0,0.999000507626106,1.00000098786808,3.82412273466564e-14
"4885",5,4,4,5,0.999,85,445,0,9.99660115560709e-06,0,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4886",5,4,4,5,0.999,85,445,0.1,0.0102125277405682,1.0961404331145e-16,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4887",5,4,4,5,0.999,85,445,0.2,0.0573345062678689,3.55485903348376e-10,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4888",5,4,4,5,0.999,85,445,0.3,0.129619929224064,1.36949221358189e-06,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4889",5,4,4,5,0.999,85,445,0.4,0.193480216726313,0.000298170422448336,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4890",5,4,4,5,0.999,85,445,0.5,0.218685646880061,0.0117467783028376,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4891",5,4,4,5,0.999,85,445,0.6,0.193480216726313,0.130567006282406,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4892",5,4,4,5,0.999,85,445,0.7,0.129619929224064,0.453118033406171,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4893",5,4,4,5,0.999,85,445,0.8,0.0573345062678689,0.381700082267572,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4894",5,4,4,5,0.999,85,445,0.9,0.0102125277405682,0.0225685594708664,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4895",5,4,4,5,0.999,85,445,1,9.99660115560709e-06,0,0.998999761626533,4.99999947148234,4.79915282989097e-15
"4896",5,4,4,10,0.999,86,446,0,9.99660115560709e-06,0,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4897",5,4,4,10,0.999,86,446,0.1,0.0102125277405682,2.73859984005084e-31,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4898",5,4,4,10,0.999,86,446,0.2,0.0573345062678689,5.16799476844746e-19,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4899",5,4,4,10,0.999,86,446,0.3,0.129619929224064,3.39566388213149e-12,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4900",5,4,4,10,0.999,86,446,0.4,0.193480216726313,1.07862497663039e-07,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4901",5,4,4,10,0.999,86,446,0.5,0.218685646880061,0.000148121709016669,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4902",5,4,4,10,0.999,86,446,0.6,0.193480216726313,0.0206827481783922,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4903",5,4,4,10,0.999,86,446,0.7,0.129619929224064,0.371730549895616,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4904",5,4,4,10,0.999,86,446,0.8,0.0573345062678689,0.595829230423874,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4905",5,4,4,10,0.999,86,446,0.9,0.0102125277405682,0.0116092419272077,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4906",5,4,4,10,0.999,86,446,1,9.99660115560709e-06,0,0.998998422959148,9.99999113191684,4.84236516643855e-14
"4907",5,4,4,20,0.999,87,447,0,9.99660115560709e-06,0,0.998865097613665,19.999099089543,7.17587494002206e-12
"4908",5,4,4,20,0.999,87,447,0.1,0.0102125277405682,1.00223636858173e-60,0.998865097613665,19.999099089543,7.17587494002206e-12
"4909",5,4,4,20,0.999,87,447,0.2,0.0573345062678689,6.40380718530533e-37,0.998865097613665,19.999099089543,7.17587494002206e-12
"4910",5,4,4,20,0.999,87,447,0.3,0.129619929224064,1.2239728078774e-23,0.998865097613665,19.999099089543,7.17587494002206e-12
"4911",5,4,4,20,0.999,87,447,0.4,0.193480216726313,8.27559283294293e-15,0.998865097613665,19.999099089543,7.17587494002206e-12
"4912",5,4,4,20,0.999,87,447,0.5,0.218685646880061,1.3808147460716e-08,0.998865097613665,19.999099089543,7.17587494002206e-12
"4913",5,4,4,20,0.999,87,447,0.6,0.193480216726313,0.000304280876192135,0.998865097613665,19.999099089543,7.17587494002206e-12
"4914",5,4,4,20,0.999,87,447,0.7,0.129619929224064,0.146682697206723,0.998865097613665,19.999099089543,7.17587494002206e-12
"4915",5,4,4,20,0.999,87,447,0.8,0.0573345062678689,0.851211979031639,0.998865097613665,19.999099089543,7.17587494002206e-12
"4916",5,4,4,20,0.999,87,447,0.9,0.0102125277405682,0.00180102907729019,0.998865097613665,19.999099089543,7.17587494002206e-12
"4917",5,4,4,20,0.999,87,447,1,9.99660115560709e-06,0,0.998865097613665,19.999099089543,7.17587494002206e-12
"4918",5,4,4,30,0.999,88,448,0,9.99660115560709e-06,0,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4919",5,4,4,30,0.999,88,448,0.1,0.0102125277405682,2.87850669915452e-90,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4920",5,4,4,30,0.999,88,448,0.2,0.0573345062678689,6.22744550189827e-55,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4921",5,4,4,30,0.999,88,448,0.3,0.129619929224064,3.46237697046443e-35,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4922",5,4,4,30,0.999,88,448,0.4,0.193480216726313,4.98291253167141e-22,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4923",5,4,4,30,0.999,88,448,0.5,0.218685646880061,1.01020060704041e-12,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4924",5,4,4,30,0.999,88,448,0.6,0.193480216726313,3.51314907501506e-06,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4925",5,4,4,30,0.999,88,448,0.7,0.129619929224064,0.045423963578806,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4926",5,4,4,30,0.999,88,448,0.8,0.0573345062678689,0.954353246264435,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4927",5,4,4,30,0.999,88,448,0.9,0.0102125277405682,0.000219277006673849,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4928",5,4,4,30,0.999,88,448,1,9.99660115560709e-06,0,0.998090720593358,29.9940227166732,5.5510537652266e-12
"4929",5,4,4,40,0.999,89,449,0,9.99660115560709e-06,0,0.887818436381227,39.2486901381,1.29337659903235e-09
"4930",5,4,4,40,0.999,89,449,0.1,0.0102125277405682,7.6260699029896e-120,0.887818436381227,39.2486901381,1.29337659903235e-09
"4931",5,4,4,40,0.999,89,449,0.2,0.0573345062678689,5.58622050977885e-73,0.887818436381227,39.2486901381,1.29337659903235e-09
"4932",5,4,4,40,0.999,89,449,0.3,0.129619929224064,9.03469263653925e-47,0.887818436381227,39.2486901381,1.29337659903235e-09
"4933",5,4,4,40,0.999,89,449,0.4,0.193480216726313,2.76760345220798e-29,0.887818436381227,39.2486901381,1.29337659903235e-09
"4934",5,4,4,40,0.999,89,449,0.5,0.218685646880061,6.81736089084135e-17,0.887818436381227,39.2486901381,1.29337659903235e-09
"4935",5,4,4,40,0.999,89,449,0.6,0.193480216726313,3.74157926666268e-08,0.887818436381227,39.2486901381,1.29337659903235e-09
"4936",5,4,4,40,0.999,89,449,0.7,0.129619929224064,0.012975605037594,0.887818436381227,39.2486901381,1.29337659903235e-09
"4937",5,4,4,40,0.999,89,449,0.8,0.0573345062678689,0.986999731090746,0.887818436381227,39.2486901381,1.29337659903235e-09
